frame.encap_type,frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52099,0,2745215317,0,0,0,0,0,1,0,0,0,0,17408,0.005532000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52100,0,164286979,0,0,0,0,0,1,0,0,0,0,30208,0.005515000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52103,0,1553964906,0,0,0,0,0,1,0,0,1,0,28960,0.005593000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52103,80,0,506671516,0,0,0,0,0,1,0,0,0,0,28416,0.000021000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52104,0,4033376847,0,0,0,0,0,1,0,0,1,0,15928,0.005479000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52104,80,0,255410533,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52103,80,239,506671516,0,0,0,0,0,1,1,0,0,0,28416,0.000186000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52106,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52102,80,239,979737585,0,0,0,0,0,1,1,0,0,0,28416,0.002002000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52101,0,2156365553,0,0,0,0,0,1,0,0,0,0,17408,0.005721000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52107,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52104,80,239,255410533,0,0,0,0,0,1,1,0,0,0,28416,0.001607000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52105,0,4267316802,0,0,0,0,0,1,0,0,1,0,28960,0.005930000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52105,80,0,2172639609,0,0,0,0,0,1,0,0,0,0,28416,0.000018000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52105,80,239,2172639609,0,0,0,0,0,1,1,0,0,0,28416,0.000138000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52108,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52109,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52103,0,1553965145,0,0,0,0,0,1,0,0,0,0,30208,0.005388000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52106,0,3338009714,0,0,0,0,0,1,0,0,1,0,28960,0.005624000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52106,80,0,2756448043,0,0,0,0,0,1,0,0,0,0,28416,0.000039000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52106,80,239,2756448043,0,0,0,0,0,1,1,0,0,0,28416,0.000245000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52102,0,1290476210,0,0,0,0,0,1,0,0,0,0,30208,0.005366000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52110,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52104,0,4033377086,0,0,0,0,0,1,0,0,0,0,17408,0.005208000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52107,0,1635872287,0,0,0,0,0,1,0,0,1,0,28960,0.005525000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52107,80,0,4166806568,0,0,0,0,0,1,0,0,0,0,28416,0.000022000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52107,80,239,4166806568,0,0,0,0,0,1,1,0,0,0,28416,0.000159000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52105,0,4267317041,0,0,0,0,0,1,0,0,0,0,30208,0.005486000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52111,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52108,0,4134423041,0,0,0,0,0,1,0,0,1,0,28960,0.005343000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52108,80,0,963462001,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52108,80,239,963462001,0,0,0,0,0,1,1,0,0,0,28416,0.000138000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52112,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52109,0,1014746324,0,0,0,0,0,1,0,0,1,0,15928,0.005797000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52109,80,0,1760347672,0,0,0,0,0,1,0,0,0,0,28416,0.000030000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52109,80,239,1760347672,0,0,0,0,0,1,1,0,0,0,28416,0.000142000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52113,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52106,0,3338009953,0,0,0,0,0,1,0,0,0,0,30208,0.005398000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52110,0,3389681744,0,0,0,0,0,1,0,0,1,0,15928,0.005864000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52110,80,0,2809865035,0,0,0,0,0,1,0,0,0,0,28416,0.000041000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52107,0,1635872526,0,0,0,0,0,1,0,0,0,0,30208,0.005355000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52110,80,239,2809865035,0,0,0,0,0,1,1,0,0,0,28416,0.000195000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52108,0,4134423280,0,0,0,0,0,1,0,0,0,0,30208,0.005111000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52114,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52111,0,510756685,0,0,0,0,0,1,0,0,1,0,28960,0.005987000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52111,80,0,3038694034,0,0,0,0,0,1,0,0,0,0,28416,0.000024000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52111,80,239,3038694034,0,0,0,0,0,1,1,0,0,0,28416,0.000152000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52112,0,550315732,0,0,0,0,0,1,0,0,1,0,28960,0.005875000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52112,80,0,3018039021,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52115,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52109,0,1014746563,0,0,0,0,0,1,0,0,0,0,15712,0.005498000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52112,80,239,3018039021,0,0,0,0,0,1,1,0,0,0,28416,0.000302000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52116,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52113,0,3817335792,0,0,0,0,0,1,0,0,1,0,28960,0.005643000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52113,80,0,2327175029,0,0,0,0,0,1,0,0,0,0,28416,0.000021000
1,304,eth:ethertype:ip:tcp,20,290,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52113,80,238,2327175029,0,0,0,0,0,1,1,0,0,0,28416,0.000149000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52117,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52110,0,3389681983,0,0,0,0,0,1,0,0,0,0,17408,0.005686000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52114,0,1723688916,0,0,0,0,0,1,0,0,1,0,28960,0.005941000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52114,80,0,1076058641,0,0,0,0,0,1,0,0,0,0,28416,0.000037000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52111,0,510756924,0,0,0,0,0,1,0,0,0,0,30208,0.005448000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52114,80,239,1076058641,0,0,0,0,0,1,1,0,0,0,28416,0.000315000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52118,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52112,0,550315971,0,0,0,0,0,1,0,0,0,0,30208,0.005503000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52115,0,2261344161,0,0,0,0,0,1,0,0,1,0,15928,0.005825000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52115,80,0,3581974466,0,0,0,0,0,1,0,0,0,0,28416,0.000017000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52115,80,239,3581974466,0,0,0,0,0,1,1,0,0,0,28416,0.000141000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52113,0,3817336030,0,0,0,0,0,1,0,0,0,0,30208,0.005380000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52116,0,3716300338,0,0,0,0,0,1,0,0,1,0,15928,0.005595000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52116,80,0,3901102339,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52119,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52116,80,239,3901102339,0,0,0,0,0,1,1,0,0,0,28416,0.000412000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52120,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52121,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52117,0,298813905,0,0,0,0,0,1,0,0,1,0,15928,0.008508000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52117,80,0,792626729,0,0,0,0,0,1,0,0,0,0,28416,0.000034000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52117,80,239,792626729,0,0,0,0,0,1,1,0,0,0,28416,0.000181000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52122,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52114,0,1723689155,0,0,0,0,0,1,0,0,0,0,30208,0.005457000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52118,0,1624136174,0,0,0,0,0,1,0,0,1,0,28960,0.005763000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52115,0,2261344400,0,0,0,0,0,1,0,0,0,0,17408,0.005495000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52118,80,0,314344300,0,0,0,0,0,1,0,0,0,0,28416,0.000032000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52118,80,239,314344300,0,0,0,0,0,1,1,0,0,0,28416,0.000290000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52116,0,3716300577,0,0,0,0,0,1,0,0,0,0,17408,0.005287000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52119,0,747726645,0,0,0,0,0,1,0,0,1,0,28960,0.005663000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52119,80,0,3465186020,0,0,0,0,0,1,0,0,0,0,28416,0.000020000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52123,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52119,80,239,3465186020,0,0,0,0,0,1,1,0,0,0,28416,0.000142000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52124,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52120,0,4135333260,0,0,0,0,0,1,0,0,1,0,28960,0.005793000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52120,80,0,4032323634,0,0,0,0,0,1,0,0,0,0,28416,0.000026000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52120,80,239,4032323634,0,0,0,0,0,1,1,0,0,0,28416,0.000144000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52121,0,2890473562,0,0,0,0,0,1,0,0,1,0,28960,0.005591000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52121,80,0,1824752318,0,0,0,0,0,1,0,0,0,0,28416,0.000018000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52125,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52121,80,239,1824752318,0,0,0,0,0,1,1,0,0,0,28416,0.000317000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52126,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52117,0,298814144,0,0,0,0,0,1,0,0,0,0,17408,0.005260000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52122,0,530207741,0,0,0,0,0,1,0,0,1,0,28960,0.005780000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52122,80,0,3970333573,0,0,0,0,0,1,0,0,0,0,28416,0.000027000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52122,80,239,3970333573,0,0,0,0,0,1,1,0,0,0,28416,0.001410000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52118,0,1624136413,0,0,0,0,0,1,0,0,0,0,30208,0.005516000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52119,0,747726884,0,0,0,0,0,1,0,0,0,0,30208,0.005308000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52127,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52124,0,2364628441,0,0,0,0,0,1,0,0,1,0,28960,0.005584000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52124,80,0,454437814,0,0,0,0,0,1,0,0,0,0,28416,0.000035000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52123,0,1340711729,0,0,0,0,0,1,0,0,1,0,28960,0.006026000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52123,80,0,4126162025,0,0,0,0,0,1,0,0,0,0,28416,0.000012000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52124,80,239,454437814,0,0,0,0,0,1,1,0,0,0,28416,0.000192000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52120,0,4135333499,0,0,0,0,0,1,0,0,0,0,30208,0.005573000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52123,80,239,4126162025,0,0,0,0,0,1,1,0,0,0,28416,0.000186000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52125,0,1264752435,0,0,0,0,0,1,0,0,1,0,28960,0.005444000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52125,80,0,529698360,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52129,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52128,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52125,80,239,529698360,0,0,0,0,0,1,1,0,0,0,28416,0.000232000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52121,0,2890473801,0,0,0,0,0,1,0,0,0,0,30208,0.005429000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52130,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52126,0,1656892797,0,0,0,0,0,1,0,0,1,0,28960,0.005435000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52126,80,0,2569395614,0,0,0,0,0,1,0,0,0,0,28416,0.000014000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52126,80,239,2569395614,0,0,0,0,0,1,1,0,0,0,28416,0.000506000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52131,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52122,0,530207980,0,0,0,0,0,1,0,0,0,0,30208,0.005417000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52127,0,1705642033,0,0,0,0,0,1,0,0,1,0,28960,0.005624000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52127,80,0,1808126690,0,0,0,0,0,1,0,0,0,0,28416,0.000086000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52127,80,239,1808126690,0,0,0,0,0,1,1,0,0,0,28416,0.000172000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52124,0,2364628680,0,0,0,0,0,1,0,0,0,0,30208,0.005360000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52132,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52123,0,1340711968,0,0,0,0,0,1,0,0,0,0,30208,0.005580000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52125,0,1264752674,0,0,0,0,0,1,0,0,0,0,30208,0.005101000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52129,0,3400697938,0,0,0,0,0,1,0,0,1,0,28960,0.005669000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52129,80,0,1556506757,0,0,0,0,0,1,0,0,0,0,28416,0.000024000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52128,0,934124344,0,0,0,0,0,1,0,0,1,0,28960,0.005747000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52128,80,0,4046322119,0,0,0,0,0,1,0,0,0,0,28416,0.000018000
1,304,eth:ethertype:ip:tcp,20,290,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52129,80,238,1556506757,0,0,0,0,0,1,1,0,0,0,28416,0.000197000
1,304,eth:ethertype:ip:tcp,20,290,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52128,80,238,4046322119,0,0,0,0,0,1,1,0,0,0,28416,0.000131000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52133,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52134,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52130,0,1503248586,0,0,0,0,0,1,0,0,1,0,28960,0.005751000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52130,80,0,4013862872,0,0,0,0,0,1,0,0,0,0,28416,0.000015000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52126,0,1656893036,0,0,0,0,0,1,0,0,0,0,30208,0.005262000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52130,80,239,4013862872,0,0,0,0,0,1,1,0,0,0,28416,0.000191000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52135,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52131,0,3372539251,0,0,0,0,0,1,0,0,1,0,28960,0.005770000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52131,80,0,2200132414,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52131,80,239,2200132414,0,0,0,0,0,1,1,0,0,0,28416,0.001939000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52136,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52127,0,1705642272,0,0,0,0,0,1,0,0,0,0,30208,0.005239000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52132,0,492630345,0,0,0,0,0,1,0,0,1,0,28960,0.005827000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52132,80,0,469859142,0,0,0,0,0,1,0,0,0,0,28416,0.000032000
